exp_id,chunk,retriever,model,n_docs,ret_recall,ret_mrr,gen_fill,gen_match,gen_sim
20,C4,R1,G2,30,0.6571428571428573,0.266444560730275,1.0,0.0833827215096565,17.24115000215303
