exp_id,chunk,retriever,model,n_docs,ret_recall,ret_mrr,gen_fill,gen_match,gen_sim
12,C2,R3,G2,30,0.7746031746031748,0.34244250458536174,1.0,0.06837436729077596,16.107512943964775
